order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating,gross_sales,unit_price_zscore,unit_cost_zscore,marketing_spend_zscore,inventory_days_zscore
ORD-101310,2024-01-19,2024-01-20,North,Punjab,Ludhiana,Online,Small Business,Office Supplies,Appliances,Label Printer,1,170.17,83.99,0.0,92.21,13,0,3.9,170.17,-0.7814639722709087,-0.8423172676273261,0.8866078045379087,-0.7581448437533597
ORD-104548,2024-01-19,2024-01-24,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Tables,Standing Desk,2,791.09,535.33,0.05,34.71,19,0,4.4,1582.18,0.631638892185619,0.7365807608120044,-0.9274093729527756,0.23945791569226488
ORD-101858,2024-01-19,2024-01-23,South,Tamil Nadu,Chennai,Online,Corporate,Office Supplies,Paper,Printer Paper,2,23.5,16.03,0.15,77.69,18,0,4.6,47.0,-1.1152586593962048,-1.0800580174229057,0.4285290320654786,0.07319078911799412
ORD-103468,2024-01-19,2024-01-21,East,Bihar,Patna,Online,Corporate,Office Supplies,Paper,Printer Paper,2,129.71,79.96,0.1,17.19,22,0,4.4,259.42,-0.8735436957391671,-0.8564151961393359,-1.4801325199029807,0.7382592954150772
ORD-102488,2024-01-19,2024-01-21,East,West Bengal,Kolkata,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,4,170.85,99.03,0.2,54.07,27,0,4.8,683.4,-0.7799164138932908,-0.7897036584906939,-0.3166376763228686,1.569594928286431
ORD-101664,2024-01-19,2024-01-22,West,Rajasthan,Jaipur,Online,Consumer,Technology,Laptops,Business Laptop,2,783.92,514.79,0.0,46.92,7,0,4.4,1567.84,0.6153212545863254,0.6647268025895027,-0.5422067688282319,-1.7557476031989843
ORD-101073,2024-01-19,2024-01-21,North,Haryana,Gurugram,Retail Store,Consumer,Furniture,Storage,Office Cabinet,3,644.49,405.27,0.1,75.04,16,0,3.7,1933.47,0.29800351254037166,0.2815989786105169,0.3449265012767777,-0.2593434640305474
ORD-102028,2024-01-20,2024-01-25,West,Maharashtra,Mumbai,Retail Store,Small Business,Office Supplies,Binders,Ring Binder,4,155.37,123.06,0.1,32.9,15,0,5.0,621.48,-0.8151461251955311,-0.7056408242118861,-0.9845114788876997,-0.42561059060481815
ORD-100996,2024-01-20,2024-01-22,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Paper,Printer Paper,5,227.11,135.28,0.2,93.08,12,0,4.1,1135.5500000000002,-0.6518787163568541,-0.6628922667883725,0.9140546731364635,-0.9244119703276305
ORD-101194,2024-01-20,2024-01-24,North,Haryana,Gurugram,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,2,192.48,154.28,0.15,103.68,13,0,4.5,384.96,-0.7306904025581837,-0.5964256063099145,1.2484647962912683,-0.7581448437533597
ORD-103264,2024-01-20,2024-01-25,South,Telangana,Hyderabad,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,3,192.44,150.64,0.05,13.92,18,0,4.3,577.3199999999999,-0.7307814354039259,-0.6091592191594718,-1.5832948880837552,0.07319078911799412
ORD-102517,2024-01-20,2024-01-24,East,Bihar,Patna,Retail Store,Consumer,Technology,Phones,5G Smartphone,4,1594.56,1114.26,0.0,80.71,17,0,4.5,6378.24,2.4601929063982166,2.7618199055906225,0.5238043690397718,-0.09307633745627664
ORD-102608,2024-01-20,2024-01-23,South,Tamil Nadu,Chennai,Online,Consumer,Office Supplies,Binders,Ring Binder,3,89.33,65.72,0.2,111.11,10,0,3.6,267.99,-0.9654413535159413,-0.9062302090452959,1.4828673637478904,-1.256946223476172
ORD-104369,2024-01-20,2024-01-22,West,Maharashtra,Mumbai,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,1,48.61,26.44,0.1,72.28,4,0,3.8,48.61,-1.0581127904815242,-1.0436412839712872,0.2578536767572247,-2.2545489829217966
ORD-100010,2024-01-20,2024-01-23,East,West Bengal,Kolkata,Online,Consumer,Technology,Laptops,Business Laptop,3,1586.49,1014.63,0.15,49.08,13,0,3.3,4759.47,2.441827029769723,2.4132897275133183,-0.47406281920423415,-0.7581448437533597
ORD-104812,2024-01-21,2024-01-22,West,Rajasthan,Jaipur,Retail Store,Small Business,Technology,Phones,5G Smartphone,5,243.9,160.89,0.2,89.94,5,0,4.5,1219.5,-0.6136676793565562,-0.5733022049539878,0.8149935611830592,-2.0882818563475256
ORD-103772,2024-01-21,2024-01-26,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Appliances,Label Printer,5,224.39,123.19,0.05,66.14,11,0,3.6,1121.9499999999998,-0.6580689498673253,-0.705186052324402,0.06414819032604552,-1.0906790969019011
ORD-103538,2024-01-21,2024-01-26,West,Rajasthan,Jaipur,Distributor,Home Office,Office Supplies,Binders,Ring Binder,2,11.93,7.84,0.05,50.03,26,0,4.9,23.86,-1.1415899100271427,-1.1087086463344096,-0.44409210061960536,1.4033278017121602
ORD-104218,2024-01-21,2024-01-28,West,Maharashtra,Mumbai,Distributor,Corporate,Office Supplies,Paper,Printer Paper,3,140.17,63.43,0.15,109.02,17,0,4.6,420.51,-0.8497386065775759,-0.9142411907555944,1.4169317828617072,-0.09307633745627664
ORD-104919,2024-01-21,2024-01-26,West,Gujarat,Ahmedabad,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,3,19.04,10.04,0.1,93.17,20,0,3.8,57.12,-1.1254088216964626,-1.1010125067000616,0.9168940043707969,0.40572504226653566
ORD-103359,2024-01-21,2024-01-27,East,Odisha,Bhubaneswar,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,5,236.83,128.54,0.05,72.76,7,0,4.2,1184.15,-0.6297577348414939,-0.6864704400317836,0.27299677667366884,-1.7557476031989843
ORD-104835,2024-01-21,2024-01-27,North,Delhi,New Delhi,Distributor,Corporate,Office Supplies,Binders,Ring Binder,2,110.36,80.97,0.05,53.03,19,0,3.6,220.72,-0.9175808348669675,-0.8528819683981126,-0.3494477261418305,0.23945791569226488
ORD-103727,2024-01-21,2024-01-23,West,Maharashtra,Mumbai,Distributor,Consumer,Office Supplies,Paper,Printer Paper,3,22.47,13.11,0.05,64.13,24,1,4.2,67.41,-1.117602755174067,-1.090272893664858,0.0007364594259362178,1.0707935485636186
ORD-103043,2024-01-22,2024-01-25,West,Maharashtra,Mumbai,Retail Store,Small Business,Office Supplies,Appliances,Label Printer,2,45.46,20.84,0.05,28.66,19,0,3.8,90.92,-1.0652816270837244,-1.063231457585991,-1.1182755281496217,0.23945791569226488
ORD-103737,2024-01-22,2024-01-26,West,Maharashtra,Mumbai,Online,Consumer,Technology,Accessories,Wireless Headset,6,667.97,507.11,0.15,24.45,20,0,3.3,4007.82,0.3514397929910566,0.6378602787750524,-1.2510931336667654,0.40572504226653566
ORD-101956,2024-01-22,2024-01-26,East,Bihar,Patna,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,5,164.43,131.44,0.1,77.93,12,0,3.9,822.1500000000001,-0.7945271856349176,-0.6763255286955978,0.43610058202370083,-0.9244119703276305
ORD-103645,2024-01-22,2024-01-26,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Binders,Ring Binder,3,147.32,110.73,0.2,84.26,13,0,3.9,441.96,-0.8334664854011535,-0.7487741886171171,0.6358002121718057,-0.7581448437533597
ORD-100994,2024-01-23,2024-01-26,South,Tamil Nadu,Chennai,Retail Store,Corporate,Furniture,Storage,Office Cabinet,8,464.67,274.87,0.0,118.57,16,0,4.0,3717.36,-0.1112346454937918,-0.17457220698900597,1.7182163749492902,-0.2593434640305474
ORD-101298,2024-01-23,2024-01-26,West,Rajasthan,Jaipur,Retail Store,Consumer,Technology,Accessories,Wireless Headset,5,1218.15,665.94,0.1,66.98,15,0,4.6,6090.75,1.6035510697524629,1.193486577922079,0.09064861517982259,-0.42561059060481815
ORD-100487,2024-01-23,2024-01-28,South,Tamil Nadu,Chennai,Distributor,Corporate,Furniture,Tables,Standing Desk,2,219.36,110.34,0.15,29.38,16,0,3.5,438.72,-0.6695163302194098,-0.7501385042795696,-1.0955608782749557,-0.2593434640305474
ORD-102410,2024-01-23,2024-01-26,North,Punjab,Ludhiana,Retail Store,Consumer,Furniture,Storage,Office Cabinet,1,357.88,250.41,0.15,105.04,24,0,4.4,357.88,-0.3542695854140917,-0.2601392867417999,1.2913702460545262,1.0707935485636186
ORD-101500,2024-01-23,2024-01-28,North,Haryana,Gurugram,Retail Store,Consumer,Furniture,Storage,Office Cabinet,4,576.0,278.98,0.05,43.99,9,0,4.8,2304.0,0.1421325224182503,-0.16019441885392893,-0.6346427745681921,-1.4232133500504427
ORD-101391,2024-01-23,2024-01-26,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Tables,Standing Desk,4,854.68,539.35,0.0,92.86,16,1,4.6,3418.72,0.7763583587043178,0.7506437068711308,0.90711408567476,-0.2593434640305474
ORD-104151,2024-01-23,2024-01-24,South,Telangana,Hyderabad,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,3,214.85,170.6,0.2,79.53,8,0,4.7,644.55,-0.6797802835768455,-0.5393342432042073,0.48657758174518057,-1.5894804766247135
ORD-101919,2024-01-23,2024-01-29,East,Bihar,Patna,Online,Consumer,Technology,Accessories,Wireless Headset,6,506.8,278.43,0.15,81.55,13,0,3.6,3040.8,-0.015354300715795443,-0.1621184537625159,0.5503047938935488,-0.7581448437533597
ORD-104057,2024-01-23,2024-01-27,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Paper,Printer Paper,5,110.69,73.22,0.0,106.75,13,0,4.0,553.45,-0.9168298138895943,-0.8799933693827467,1.3453175395068577,-0.7581448437533597
ORD-102948,2024-01-24,2024-01-27,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Binders,Ring Binder,7,169.17,116.27,0.05,47.89,9,0,3.4,1184.1899999999998,-0.7837397934144643,-0.7293939097197142,-0.5116050877470848,-1.4232133500504427
ORD-101990,2024-01-24,2024-01-26,North,Delhi,New Delhi,Retail Store,Small Business,Technology,Laptops,Business Laptop,2,1445.17,774.52,0.05,76.06,26,0,3.7,2890.34,2.1202079857624496,1.573326051330025,0.37710558859922105,1.4033278017121602
ORD-101901,2024-01-24,2024-01-26,East,West Bengal,Kolkata,Retail Store,Consumer,Furniture,Tables,Standing Desk,8,805.23,575.87,0.0,87.69,11,0,4.1,6441.84,0.6638190031554948,0.8783996248013038,0.744010280324728,-1.0906790969019011
ORD-102047,2024-01-24,2024-01-27,North,Haryana,Gurugram,Distributor,Corporate,Technology,Accessories,Wireless Headset,4,693.36,422.75,0.1,19.91,11,0,4.5,2773.44,0.4092228918259326,0.3427483062506984,-1.394321620376465,-1.0906790969019011
ORD-103477,2024-01-24,2024-01-28,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Binders,Ring Binder,5,76.15,43.13,0.2,118.7,16,0,4.7,380.75,-0.9954366761880038,-0.9852555701088944,1.7223176311766608,-0.2593434640305474
ORD-103495,2024-01-24,2024-01-31,North,Punjab,Ludhiana,Online,Consumer,Furniture,Chairs,Ergonomic Chair,3,564.34,295.36,0.2,50.62,27,0,3.6,1693.02,0.11559644788439238,-0.10289316103092139,-0.4254787069723098,1.569594928286431
ORD-100506,2024-01-24,2024-01-29,East,Odisha,Bhubaneswar,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,421.63,232.48,0.2,25.51,14,0,4.4,1264.8899999999999,-0.2091859875124238,-0.3228628247617344,-1.217652121351285,-0.5918777171790889
ORD-102538,2024-01-24,2024-01-28,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Appliances,Label Printer,6,177.81,128.2,0.2,31.37,23,0,4.1,1066.8600000000001,-0.7640766987341441,-0.6876598434298191,-1.0327801098713647,0.904526421989348
ORD-102592,2024-01-24,2024-01-28,North,Delhi,New Delhi,Distributor,Small Business,Technology,Laptops,Business Laptop,5,627.1,338.82,0.05,88.75,30,1,4.7,3135.5,0.2584269828539402,0.04914057920033059,0.7774512926402085,2.0683963080092433
ORD-104271,2024-01-24,2024-01-26,West,Gujarat,Ahmedabad,Online,Home Office,Office Supplies,Binders,Ring Binder,3,87.48,57.14,0.0,112.52,14,0,4.8,262.44,-0.969651622631519,-0.9362451536192524,1.5273502197524444,-0.5918777171790889
ORD-101957,2024-01-24,2024-01-28,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Tables,Standing Desk,2,125.44,96.28,0.1,95.52,17,0,4.0,250.88,-0.8832614520221495,-0.7993238330336286,0.9910320977117203,-0.09307633745627664
ORD-101163,2024-01-24,2024-01-26,East,West Bengal,Kolkata,Retail Store,Small Business,Technology,Laptops,Business Laptop,3,862.73,597.9,0.0,64.27,6,0,3.3,2588.19,0.7946787189099404,0.9554659685034318,0.005153196901565729,-1.922014729773255
ORD-101146,2024-01-24,2024-01-28,East,Odisha,Bhubaneswar,Online,Small Business,Technology,Accessories,Wireless Headset,4,583.94,319.79,0.0,17.82,18,0,3.7,2335.76,0.1602025422980817,-0.017431028636777608,-1.460257201262648,0.07319078911799412
ORD-100350,2024-01-25,2024-01-28,East,West Bengal,Kolkata,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,1,377.96,243.02,0.1,84.25,17,0,4.1,377.96,-0.30857109685149575,-0.28599131942263173,0.6354847309235463,-0.09307633745627664
ORD-101668,2024-01-25,2024-01-28,South,Tamil Nadu,Chennai,Distributor,Home Office,Office Supplies,Appliances,Label Printer,7,172.2,78.82,0.05,81.38,23,0,4.9,1205.3999999999999,-0.7768440553494909,-0.8604031957680434,0.5449416126731416,0.904526421989348
ORD-103016,2024-01-25,2024-01-30,East,Bihar,Patna,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,4,130.85,75.43,0.2,92.62,24,0,4.2,523.4,-0.8709492596355137,-0.8722622472955156,0.8995425357165383,1.0707935485636186
ORD-103776,2024-01-25,2024-01-26,East,Odisha,Bhubaneswar,Online,Small Business,Furniture,Storage,Office Cabinet,6,111.62,79.67,0.1,38.44,23,0,3.9,669.72,-0.9147133002260875,-0.8574296872729543,-0.8097348673520756,0.904526421989348
ORD-103896,2024-01-25,2024-01-28,South,Tamil Nadu,Chennai,Online,Small Business,Office Supplies,Paper,Printer Paper,2,38.95,19.49,0.15,51.96,24,0,4.5,77.9,-1.0800972227282712,-1.0679540887252494,-0.3832042197055702,1.0707935485636186
ORD-101552,2024-01-25,2024-01-30,South,Karnataka,Bengaluru,Online,Small Business,Technology,Accessories,Wireless Headset,2,1139.6,804.04,0.1,75.12,17,0,4.9,2279.2,1.424785318926172,1.6765942522418187,0.3474503512628517,-0.09307633745627664
ORD-102606,2024-01-25,2024-01-26,North,Delhi,New Delhi,Online,Home Office,Furniture,Chairs,Ergonomic Chair,1,441.15,206.32,0.15,19.95,18,1,3.6,441.15,-0.16476195879021902,-0.4143769215047061,-1.3930596953834278,0.07319078911799412
ORD-104223,2024-01-25,2024-01-31,North,Delhi,New Delhi,Online,Consumer,Furniture,Tables,Standing Desk,4,222.8,137.1,0.0,24.47,12,0,4.1,891.2,-0.6616875054855788,-0.6565254603635939,-1.250462171170247,-0.9244119703276305
ORD-100746,2024-01-25,2024-01-30,West,Maharashtra,Mumbai,Distributor,Consumer,Office Supplies,Paper,Printer Paper,2,150.25,82.48,0.1,10.9,15,0,3.2,300.5,-0.8267983294505357,-0.8475996180127192,-1.6785702250580485,-0.42561059060481815
ORD-100655,2024-01-25,2024-01-27,East,Bihar,Patna,Distributor,Consumer,Technology,Phones,5G Smartphone,3,1565.65,1117.35,0.1,43.22,6,0,2.8,4696.950000000001,2.3943989171380253,2.7726294835315923,-0.6589348306841544,-1.922014729773255
ORD-101724,2024-01-26,2024-01-28,North,Delhi,New Delhi,Online,Consumer,Furniture,Tables,Standing Desk,1,255.81,169.12,0.05,102.74,18,0,4.6,255.81,-0.5865626495368091,-0.5445116462309504,1.2188095589548984,0.07319078911799412
ORD-104818,2024-01-26,2024-02-01,South,Karnataka,Bengaluru,Distributor,Home Office,Furniture,Chairs,Ergonomic Chair,1,230.71,150.3,0.2,69.14,24,0,4.7,230.71,-0.6436857602400541,-0.6103486225575072,0.15879256480382037,1.0707935485636186
ORD-104501,2024-01-26,2024-01-30,West,Maharashtra,Mumbai,Retail Store,Home Office,Technology,Accessories,Wireless Headset,3,308.22,205.93,0.05,10.5,19,0,4.6,924.6600000000001,-0.46728686340306147,-0.41574123716715866,-1.6911894749884187,0.23945791569226488
ORD-102765,2024-01-26,2024-01-29,North,Haryana,Gurugram,Online,Home Office,Office Supplies,Binders,Ring Binder,3,31.17,19.3,0.1,47.38,22,0,4.6,93.51,-1.0978031112251334,-1.0686187553300341,-0.5276946314083064,0.7382592954150772
ORD-101340,2024-01-26,2024-01-30,East,West Bengal,Kolkata,Retail Store,Consumer,Technology,Accessories,Wireless Headset,5,1453.48,1189.46,0.05,79.11,7,0,3.9,7267.4,2.1391200594653963,3.024887951273783,0.47332736931829206,-1.7557476031989843
ORD-101334,2024-01-26,2024-01-28,North,Delhi,New Delhi,Distributor,Consumer,Furniture,Storage,Office Cabinet,1,209.18,96.35,0.05,36.18,27,0,4.6,209.18,-0.6926841894608057,-0.7990789558634449,-0.8810336294586659,1.569594928286431
ORD-101900,2024-01-26,2024-01-27,South,Tamil Nadu,Chennai,Online,Corporate,Furniture,Storage,Office Cabinet,9,258.56,183.73,0.05,36.8,18,0,5.0,2327.04,-0.5803041413920313,-0.4934022825683045,-0.8614737920665926,0.07319078911799412
ORD-102309,2024-01-26,2024-01-27,South,Tamil Nadu,Chennai,Distributor,Corporate,Technology,Accessories,Wireless Headset,4,1232.84,852.71,0.0,82.18,8,0,3.4,4931.36,1.636982882351294,1.8468538504253218,0.5701801125338819,-1.5894804766247135
ORD-104096,2024-01-27,2024-02-01,East,West Bengal,Kolkata,Online,Corporate,Office Supplies,Appliances,Label Printer,3,159.47,104.2,0.1,117.01,13,0,3.6,478.40999999999997,-0.8058152585069532,-0.7716177303499767,1.6690013002208477,-0.7581448437533597
ORD-101635,2024-01-27,2024-01-30,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Accessories,Wireless Headset,6,1013.55,469.14,0.1,22.75,17,0,3.7,6081.299999999999,1.137918063780992,0.5050319051767863,-1.3047249458708379,-0.09307633745627664
ORD-102793,2024-01-27,2024-01-30,South,Karnataka,Bengaluru,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,7,94.75,69.52,0.0,115.31,17,0,3.3,663.25,-0.9531064029178701,-0.8929368769496044,1.6153694880167753,-0.09307633745627664
ORD-100647,2024-01-27,2024-01-30,North,Punjab,Ludhiana,Online,Consumer,Technology,Phones,5G Smartphone,9,202.59,158.85,0.1,111.06,25,0,4.8,1823.31,-0.7076818507968368,-0.5804386253422011,1.4812899575065943,1.2370606751378894
ORD-100605,2024-01-27,2024-01-30,East,Bihar,Patna,Online,Consumer,Furniture,Chairs,Ergonomic Chair,5,654.57,496.26,0.05,69.82,22,0,3.8,3272.8500000000004,0.32094378966741194,0.5999043173965644,0.1802452896854491,0.7382592954150772
ORD-104911,2024-01-28,2024-01-31,East,West Bengal,Kolkata,Retail Store,Small Business,Office Supplies,Binders,Ring Binder,1,227.54,185.5,0.1,87.45,11,0,3.9,227.54,-0.6509001132651254,-0.48721038840794284,0.7364387303665062,-1.0906790969019011
ORD-102665,2024-01-28,2024-01-30,East,Bihar,Patna,Online,Consumer,Furniture,Tables,Standing Desk,4,793.44,613.12,0.1,112.25,19,0,4.3,3173.76,0.6369870718729747,1.008709261791965,1.518832226049445,0.23945791569226488
ORD-102895,2024-01-28,2024-02-02,South,Telangana,Hyderabad,Online,Corporate,Technology,Accessories,Wireless Headset,8,163.31,91.24,0.1,21.19,20,0,3.6,1306.48,-0.7970761053156998,-0.8169549892868617,-1.3539400205992809,0.40572504226653566
ORD-101921,2024-01-28,2024-02-01,West,Rajasthan,Jaipur,Distributor,Consumer,Furniture,Storage,Office Cabinet,3,515.21,342.85,0.1,24.12,20,0,4.2,1545.63,0.0037853551015069975,0.06323850771234049,-1.2615040148593206,0.40572504226653566
ORD-100560,2024-01-28,2024-02-01,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Binders,Ring Binder,4,114.92,73.81,0.05,44.39,21,0,4.3,459.68,-0.9072030904523541,-0.8779294046626263,-0.6220235246378221,0.5719921688408064
ORD-104479,2024-01-28,2024-01-31,East,Bihar,Patna,Online,Small Business,Office Supplies,Binders,Ring Binder,3,54.91,26.67,0.15,25.51,18,0,4.3,164.73,-1.0437751172771244,-1.042836687554969,-1.217652121351285,0.07319078911799412
ORD-100930,2024-01-28,2024-01-31,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Accessories,Wireless Headset,3,534.67,402.37,0.0,66.48,19,0,5.0,1604.0099999999998,0.04807283455509831,0.27145406727433125,0.07487455276686011,0.23945791569226488
ORD-104827,2024-01-28,2024-01-31,West,Rajasthan,Jaipur,Retail Store,Consumer,Furniture,Storage,Office Cabinet,7,425.95,337.03,0.15,82.58,21,0,4.1,2981.65,-0.19935444017226372,0.042878720134202096,0.5827993624642516,0.5719921688408064
ORD-102350,2024-01-29,2024-02-03,South,Telangana,Hyderabad,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,6,196.74,146.26,0.15,53.67,10,1,3.5,1180.44,-0.720995404486637,-0.6244815335224005,-0.32925692625323855,-1.256946223476172
ORD-103298,2024-01-29,2024-02-01,South,Karnataka,Bengaluru,Online,Corporate,Technology,Accessories,Wireless Headset,3,1216.96,940.87,0.2,64.74,17,0,3.8,3650.88,1.6008428425916317,2.1552591550453672,0.01998081556975042,-0.09307633745627664
ORD-102335,2024-01-29,2024-01-31,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Phones,5G Smartphone,3,847.79,654.64,0.15,63.4,26,0,2.9,2543.37,0.76067795102522,1.1539564061638377,-0.022293671696988895,1.4033278017121602
ORD-104522,2024-01-29,2024-01-30,East,Bihar,Patna,Online,Consumer,Furniture,Chairs,Ergonomic Chair,4,667.44,389.93,0.15,85.23,11,0,2.3,2669.76,0.3502336077849722,0.22793589588738292,0.6664018932529528,-1.0906790969019011
ORD-103466,2024-01-29,2024-02-01,South,Karnataka,Bengaluru,Online,Home Office,Technology,Phones,5G Smartphone,5,352.2,185.27,0.05,27.53,15,0,3.8,1761.0,-0.36719624950948737,-0.488014984824261,-1.1539249092029167,-0.42561059060481815
ORD-103678,2024-01-29,2024-01-31,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Tables,Standing Desk,1,437.84,239.62,0.2,84.3,26,1,4.5,437.84,-0.17229492677538796,-0.29788535340298744,0.6370621371648425,1.4033278017121602
ORD-103344,2024-01-29,2024-02-01,North,Punjab,Ludhiana,Online,Corporate,Technology,Laptops,Business Laptop,6,1005.15,590.45,0.1,64.87,19,0,4.0,6030.9,1.1188011661751252,0.9294040411052997,0.024082071797120966,0.23945791569226488
